% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
43.75	44	1	1	1	3	17	6285	17	6285	0.00471429	0	0.00471429	0.00471429	369.706	168.684	223	944	
44	44.25	1	1	1	3	17	6950	16	6672	0.00471429	0	0.00471429	0.00471429	417	162.058	223	944	
44.25	44.5	1	1	1	3	16	5895	17	6173	0.00471429	0	0.00471429	0.00471429	363.118	62.5199	278	445	
44.5	44.75	1	1	1	3	17	6173	17	6173	0.00471429	0	0.00471429	0.00471429	363.118	166.571	223	944	
44.75	45	1	1	1	3	17	6728	16	6450	0.00471429	0	0.00471429	0.00471429	403.125	168.905	223	944	
45	45.25	1	1	1	3	16	6284	17	6562	0.00471429	0	0.00471429	0.00471429	386	63.5364	278	500	
45.25	45.5	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	161.67	223	944	
45.5	45.75	1	1	1	3	17	6562	16	6228	0.00471429	0	0.00471429	0.00471429	389.25	174.311	223	944	
45.75	46	1	1	1	3	16	6950	17	7284	0.00471429	0	0.00471429	0.00471429	428.471	142.449	334	944	
46	46.25	1	1	1	3	17	5562	17	5562	0.00471429	0	0.00471429	0.00471429	327.176	64.6995	223	445	
46.25	46.5	1	1	1	3	17	6396	16	6062	0.00471429	0	0.00471429	0.00471429	378.875	174.555	223	944	
46.5	46.75	1	1	1	3	16	6728	17	7062	0.00471429	0	0.00471429	0.00471429	415.412	155.795	223	944	
46.75	47	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	61.9675	278	445	
47	47.25	1	1	1	3	17	6229	16	5840	0.00471429	0	0.00471429	0.00471429	365	173.06	223	944	
47.25	47.5	1	1	1	3	16	6561	17	6950	0.00471429	0	0.00471429	0.00471429	408.824	160.492	223	944	
47.5	47.75	1	1	1	3	17	6395	17	6395	0.00471429	0	0.00471429	0.00471429	376.176	66.6767	278	500	
47.75	48	1	1	1	3	17	6062	16	5673	0.00471429	0	0.00471429	0.00471429	354.563	168.132	223	944	
48	48.25	1	1	1	3	16	6339	17	6728	0.00471429	0	0.00471429	0.00471429	395.765	166.333	223	944	
48.25	48.5	1	1	1	3	17	7228	17	7228	0.00471429	0	0.00471429	0.00471429	425.176	145.387	278	944	
48.5	48.75	1	1	1	3	17	5451	16	5062	0.00471429	0	0.00471429	0.00471429	316.375	56.2446	223	389	
48.75	49	1	1	1	3	16	6173	17	6562	0.00471429	0	0.00471429	0.00471429	386	169.307	223	944	
49	49.25	1	1	1	3	17	7173	17	7173	0.00471429	0	0.00471429	0.00471429	421.941	149.423	223	944	
49.25	49.5	1	1	1	3	17	5784	16	5339	0.00471429	0	0.00471429	0.00471429	333.688	60.7977	223	445	
49.5	49.75	1	1	1	3	16	5951	17	6396	0.00471429	0	0.00471429	0.00471429	376.235	169.362	223	944	
49.75	50	1	1	1	3	17	7006	17	7006	0.00471429	0	0.00471429	0.00471429	412.118	158.198	223	944	
50	50.25	1	1	1	3	17	6173	16	5728	0.00471429	0	0.00471429	0.00471429	358	60.7816	278	445	
50.25	50.5	1	1	1	3	16	5784	17	6229	0.00471429	0	0.00471429	0.00471429	366.412	167.665	223	944	
50.5	50.75	1	1	1	3	17	6839	17	6839	0.00471429	0	0.00471429	0.00471429	402.294	163.577	223	944	
50.75	51	1	1	1	3	17	6562	16	6117	0.00471429	0	0.00471429	0.00471429	382.312	63.7136	278	500	
51	51.25	1	1	1	3	16	5617	17	6062	0.00471429	0	0.00471429	0.00471429	356.588	163.008	223	944	
51.25	51.5	1	1	1	3	17	6617	17	6617	0.00471429	0	0.00471429	0.00471429	389.235	168.776	223	944	
51.5	51.75	1	1	1	3	17	7284	16	6950	0.00471429	0	0.00471429	0.00471429	434.375	144.956	334	944	
51.75	52	1	1	1	3	16	5117	17	5451	0.00471429	0	0.00471429	0.00471429	320.647	57.2363	223	389	
52	52.25	1	1	1	3	17	6507	17	6507	0.00471429	0	0.00471429	0.00471429	382.765	169.771	223	944	
52.25	52.5	1	1	1	3	17	7062	16	6839	0.00471429	0	0.00471429	0.00471429	427.438	152.538	223	944	
52.5	52.75	1	1	1	3	16	5561	17	5784	0.00471429	0	0.00471429	0.00471429	340.235	64.7626	223	445	
52.75	53	1	1	1	3	17	6285	17	6285	0.00471429	0	0.00471429	0.00471429	369.706	168.684	223	944	
53	53.25	1	1	1	3	17	6950	16	6672	0.00471429	0	0.00471429	0.00471429	417	162.058	223	944	
53.25	53.5	1	1	1	3	16	5895	17	6173	0.00471429	0	0.00471429	0.00471429	363.118	62.5199	278	445	
53.5	53.75	1	1	1	3	17	6173	17	6173	0.00471429	0	0.00471429	0.00471429	363.118	166.571	223	944	
53.75	54	1	1	1	3	17	6728	16	6450	0.00471429	0	0.00471429	0.00471429	403.125	168.905	223	944	
54	54.25	1	1	1	3	16	6284	17	6562	0.00471429	0	0.00471429	0.00471429	386	63.5364	278	500	
54.25	54.5	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	161.67	223	944	
54.5	54.75	1	1	1	3	17	6562	16	6228	0.00471429	0	0.00471429	0.00471429	389.25	174.311	223	944	
54.75	55	1	1	1	3	16	6950	17	7284	0.00471429	0	0.00471429	0.00471429	428.471	142.449	334	944	
55	55.25	1	1	1	3	17	5562	17	5562	0.00471429	0	0.00471429	0.00471429	327.176	64.6995	223	445	
55.25	55.5	1	1	1	3	17	6396	16	6062	0.00471429	0	0.00471429	0.00471429	378.875	174.555	223	944	
55.5	55.75	1	1	1	3	16	6728	17	7062	0.00471429	0	0.00471429	0.00471429	415.412	155.795	223	944	
55.75	56	1	1	1	3	17	6006	17	6006	0.00471429	0	0.00471429	0.00471429	353.294	61.9675	278	445	
56	56.25	1	1	1	3	17	6229	16	5840	0.00471429	0	0.00471429	0.00471429	365	173.06	223	944	
56.25	56.5	1	1	1	3	16	6561	17	6950	0.00471429	0	0.00471429	0.00471429	408.824	160.492	223	944	
56.5	56.75	1	1	1	3	17	6395	17	6395	0.00471429	0	0.00471429	0.00471429	376.176	66.6767	278	500	
56.75	57	1	1	1	3	17	6062	16	5673	0.00471429	0	0.00471429	0.00471429	354.563	168.132	223	944	
57	57.25	1	1	1	3	16	6339	17	6728	0.00471429	0	0.00471429	0.00471429	395.765	166.333	223	944	
57.25	57.5	1	1	1	3	17	7228	17	7228	0.00471429	0	0.00471429	0.00471429	425.176	145.387	278	944	
57.5	57.75	1	1	1	3	17	5451	16	5062	0.00471429	0	0.00471429	0.00471429	316.375	56.2446	223	389	
57.75	58	1	1	1	3	16	6173	17	6562	0.00471429	0	0.00471429	0.00471429	386	169.307	223	944	
58	58.25	1	1	1	3	17	7173	17	7173	0.00471429	0	0.00471429	0.00471429	421.941	149.423	223	944	
58.25	58.5	1	1	1	3	17	5784	16	5339	0.00471429	0	0.00471429	0.00471429	333.688	60.7977	223	445	
58.5	58.75	1	1	1	3	16	5951	17	6396	0.00471429	0	0.00471429	0.00471429	376.235	169.362	223	944	
58.75	59	1	1	1	3	17	7006	17	7006	0.00471429	0	0.00471429	0.00471429	412.118	158.198	223	944	
59	59.25	1	1	1	3	17	6173	16	5728	0.00471429	0	0.00471429	0.00471429	358	60.7816	278	445	
59.25	59.5	1	1	1	3	16	5784	17	6229	0.00471429	0	0.00471429	0.00471429	366.412	167.665	223	944	
59.5	59.75	1	1	1	3	17	6839	17	6839	0.00471429	0	0.00471429	0.00471429	402.294	163.577	223	944	
59.75	60	1	1	1	3	17	6562	16	6117	0.00471429	0	0.00471429	0.00471429	382.312	63.7136	278	500	
