% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
16.726	1	1	1673	7	1	14	1527	14	1527
16.727	1	1	1673	8	1	14	1527	14	1527
16.728	1	1	1673	9	1	14	1527	14	1527
16.729	1	1	1673	10	1	14	1527	14	1527
16.736	1	1	1674	7	1	0	0	14	1527
16.741	1	1	1675	2	1	14	1527	14	1527
16.742	1	1	1675	3	1	14	1527	14	1527
16.743	1	1	1675	4	1	14	1527	14	1527
16.744	1	1	1675	5	1	14	1527	14	1527
16.751	1	1	1676	2	1	0	0	14	1527
16.756	1	1	1676	7	1	14	1527	14	1527
16.757	1	1	1676	8	1	14	1527	14	1527
16.758	1	1	1676	9	1	14	1527	14	1527
16.759	1	1	1676	10	1	14	1527	14	1527
16.766	1	1	1677	7	1	0	0	14	1527
16.771	1	1	1678	2	1	14	1527	14	1527
16.772	1	1	1678	3	1	14	1527	14	1527
16.773	1	1	1678	4	1	14	1527	14	1527
16.774	1	1	1678	5	1	14	1527	14	1527
16.781	1	1	1679	2	1	0	0	14	1527
16.786	1	1	1679	7	1	14	1527	14	1527
16.787	1	1	1679	8	1	14	1527	14	1527
16.788	1	1	1679	9	1	14	1527	14	1527
16.789	1	1	1679	10	1	14	1527	14	1527
16.796	1	1	1680	7	1	0	0	14	1527
16.801	1	1	1681	2	1	14	1527	14	1527
16.802	1	1	1681	3	1	14	1527	14	1527
16.803	1	1	1681	4	1	14	1527	14	1527
16.804	1	1	1681	5	1	14	1527	14	1527
16.811	1	1	1682	2	1	0	0	14	1527
16.816	1	1	1682	7	1	14	1527	14	1527
16.817	1	1	1682	8	1	14	1527	14	1527
16.831	1	1	1684	2	1	14	1527	14	1527
16.832	1	1	1684	3	1	14	1527	14	1527
16.846	1	1	1685	7	1	14	1527	14	1527
16.847	1	1	1685	8	1	14	1527	14	1527
16.861	1	1	1687	2	1	14	1527	14	1527
16.862	1	1	1687	3	1	14	1527	14	1527
16.876	1	1	1688	7	1	14	1527	14	1527
16.877	1	1	1688	8	1	14	1527	14	1527
16.891	1	1	1690	2	1	14	1527	14	1527
16.892	1	1	1690	3	1	14	1527	14	1527
16.906	1	1	1691	7	1	14	1527	14	1527
16.907	1	1	1691	8	1	14	1527	14	1527
16.908	1	1	1691	9	1	14	1527	14	1527
16.915	1	1	1692	6	1	0	0	14	1527
16.921	1	1	1693	2	1	14	1527	14	1527
16.922	1	1	1693	3	1	14	1527	14	1527
16.936	1	1	1694	7	1	14	1527	14	1527
16.937	1	1	1694	8	1	14	1527	14	1527
16.938	1	1	1694	9	1	14	1527	14	1527
16.945	1	1	1695	6	1	0	0	14	1527
16.951	1	1	1696	2	1	14	1527	14	1527
16.952	1	1	1696	3	1	14	1527	14	1527
16.953	1	1	1696	4	1	14	1527	14	1527
16.96	1	1	1697	1	1	0	0	14	1527
16.966	1	1	1697	7	1	14	1527	14	1527
16.967	1	1	1697	8	1	14	1527	14	1527
16.968	1	1	1697	9	1	14	1527	14	1527
16.981	1	1	1699	2	1	14	1527	14	1527
16.982	1	1	1699	3	1	14	1527	14	1527
16.983	1	1	1699	4	1	14	1527	14	1527
16.99	1	1	1700	1	1	0	0	14	1527
16.996	1	1	1700	7	1	14	1527	14	1527
16.997	1	1	1700	8	1	14	1527	14	1527
16.998	1	1	1700	9	1	14	1527	14	1527
17.011	1	1	1702	2	1	14	1527	14	1527
17.012	1	1	1702	3	1	14	1527	14	1527
17.013	1	1	1702	4	1	14	1527	14	1527
17.026	1	1	1703	7	1	14	1527	14	1527
17.027	1	1	1703	8	1	14	1527	14	1527
17.028	1	1	1703	9	1	14	1527	14	1527
17.041	1	1	1705	2	1	14	1527	14	1527
17.042	1	1	1705	3	1	14	1527	14	1527
17.043	1	1	1705	4	1	14	1527	14	1527
17.056	1	1	1706	7	1	14	1527	14	1527
17.057	1	1	1706	8	1	14	1527	14	1527
17.058	1	1	1706	9	1	14	1527	14	1527
17.071	1	1	1708	2	1	14	1527	14	1527
17.072	1	1	1708	3	1	14	1527	14	1527
17.073	1	1	1708	4	1	14	1527	14	1527
17.086	1	1	1709	7	1	14	1527	14	1527
17.087	1	1	1709	8	1	14	1527	14	1527
17.088	1	1	1709	9	1	14	1527	14	1527
17.089	1	1	1709	10	1	14	1527	14	1527
17.096	1	1	1710	7	1	0	0	14	1527
17.101	1	1	1711	2	1	14	1527	14	1527
17.102	1	1	1711	3	1	14	1527	14	1527
17.103	1	1	1711	4	1	14	1527	14	1527
17.104	1	1	1711	5	1	14	1527	14	1527
17.111	1	1	1712	2	1	0	0	14	1527
17.116	1	1	1712	7	1	14	1527	14	1527
17.117	1	1	1712	8	1	14	1527	14	1527
17.118	1	1	1712	9	1	14	1527	14	1527
17.119	1	1	1712	10	1	14	1527	14	1527
17.126	1	1	1713	7	1	0	0	14	1527
17.131	1	1	1714	2	1	14	1527	14	1527
17.132	1	1	1714	3	1	14	1527	14	1527
17.133	1	1	1714	4	1	14	1527	14	1527
17.134	1	1	1714	5	1	14	1527	14	1527
17.141	1	1	1715	2	1	0	0	14	1527
17.146	1	1	1715	7	1	14	1527	14	1527
17.147	1	1	1715	8	1	14	1527	14	1527
17.148	1	1	1715	9	1	14	1527	14	1527
17.149	1	1	1715	10	1	14	1527	14	1527
17.156	1	1	1716	7	1	0	0	14	1527
17.161	1	1	1717	2	1	14	1527	14	1527
17.162	1	1	1717	3	1	14	1527	14	1527
17.163	1	1	1717	4	1	14	1527	14	1527
17.164	1	1	1717	5	1	14	1527	14	1527
17.171	1	1	1718	2	1	0	0	14	1527
17.176	1	1	1718	7	1	14	1527	14	1527
17.177	1	1	1718	8	1	14	1527	14	1527
17.191	1	1	1720	2	1	14	1527	14	1527
17.192	1	1	1720	3	1	14	1527	14	1527
17.206	1	1	1721	7	1	14	1527	14	1527
17.207	1	1	1721	8	1	14	1527	14	1527
17.221	1	1	1723	2	1	14	1527	14	1527
17.222	1	1	1723	3	1	14	1527	14	1527
17.236	1	1	1724	7	1	14	1527	14	1527
17.237	1	1	1724	8	1	14	1527	14	1527
17.251	1	1	1726	2	1	14	1527	14	1527
17.252	1	1	1726	3	1	14	1527	14	1527
17.266	1	1	1727	7	1	14	1527	14	1527
17.267	1	1	1727	8	1	14	1527	14	1527
17.268	1	1	1727	9	1	14	1527	14	1527
17.275	1	1	1728	6	1	0	0	14	1527
17.281	1	1	1729	2	1	14	1527	14	1527
17.282	1	1	1729	3	1	14	1527	14	1527
17.296	1	1	1730	7	1	14	1527	14	1527
17.297	1	1	1730	8	1	14	1527	14	1527
17.298	1	1	1730	9	1	14	1527	14	1527
17.305	1	1	1731	6	1	0	0	14	1527
17.311	1	1	1732	2	1	14	1527	14	1527
17.312	1	1	1732	3	1	14	1527	14	1527
17.313	1	1	1732	4	1	14	1527	14	1527
17.32	1	1	1733	1	1	0	0	14	1527
17.326	1	1	1733	7	1	14	1527	14	1527
17.327	1	1	1733	8	1	14	1527	14	1527
17.328	1	1	1733	9	1	14	1527	14	1527
17.341	1	1	1735	2	1	14	1527	14	1527
17.342	1	1	1735	3	1	14	1527	14	1527
17.343	1	1	1735	4	1	14	1527	14	1527
17.35	1	1	1736	1	1	0	0	14	1527
17.356	1	1	1736	7	1	14	1527	14	1527
17.357	1	1	1736	8	1	14	1527	14	1527
17.358	1	1	1736	9	1	14	1527	14	1527
17.371	1	1	1738	2	1	14	1527	14	1527
17.372	1	1	1738	3	1	14	1527	14	1527
17.373	1	1	1738	4	1	14	1527	14	1527
17.386	1	1	1739	7	1	14	1527	14	1527
17.387	1	1	1739	8	1	14	1527	14	1527
17.388	1	1	1739	9	1	14	1527	14	1527
17.401	1	1	1741	2	1	14	1527	14	1527
17.402	1	1	1741	3	1	14	1527	14	1527
17.403	1	1	1741	4	1	14	1527	14	1527
17.416	1	1	1742	7	1	14	1527	14	1527
17.417	1	1	1742	8	1	14	1527	14	1527
17.418	1	1	1742	9	1	14	1527	14	1527
17.431	1	1	1744	2	1	14	1527	14	1527
17.432	1	1	1744	3	1	14	1527	14	1527
17.433	1	1	1744	4	1	14	1527	14	1527
17.446	1	1	1745	7	1	14	1527	14	1527
17.447	1	1	1745	8	1	14	1527	14	1527
17.448	1	1	1745	9	1	14	1527	14	1527
17.449	1	1	1745	10	1	14	1527	14	1527
17.456	1	1	1746	7	1	0	0	14	1527
17.461	1	1	1747	2	1	14	1527	14	1527
17.462	1	1	1747	3	1	14	1527	14	1527
17.463	1	1	1747	4	1	14	1527	14	1527
17.464	1	1	1747	5	1	14	1527	14	1527
17.471	1	1	1748	2	1	0	0	14	1527
17.476	1	1	1748	7	1	14	1527	14	1527
17.477	1	1	1748	8	1	14	1527	14	1527
17.478	1	1	1748	9	1	14	1527	14	1527
17.479	1	1	1748	10	1	14	1527	14	1527
17.486	1	1	1749	7	1	0	0	14	1527
17.491	1	1	1750	2	1	14	1527	14	1527
17.492	1	1	1750	3	1	14	1527	14	1527
17.493	1	1	1750	4	1	14	1527	14	1527
17.494	1	1	1750	5	1	14	1527	14	1527
17.501	1	1	1751	2	1	0	0	14	1527
17.506	1	1	1751	7	1	14	1527	14	1527
17.507	1	1	1751	8	1	14	1527	14	1527
17.508	1	1	1751	9	1	14	1527	14	1527
17.509	1	1	1751	10	1	14	1527	14	1527
17.516	1	1	1752	7	1	0	0	14	1527
17.521	1	1	1753	2	1	14	1527	14	1527
17.522	1	1	1753	3	1	14	1527	14	1527
17.523	1	1	1753	4	1	14	1527	14	1527
17.524	1	1	1753	5	1	14	1527	14	1527
17.531	1	1	1754	2	1	0	0	14	1527
17.536	1	1	1754	7	1	14	1527	14	1527
17.537	1	1	1754	8	1	14	1527	14	1527
17.551	1	1	1756	2	1	14	1527	14	1527
17.552	1	1	1756	3	1	14	1527	14	1527
17.566	1	1	1757	7	1	14	1527	14	1527
17.567	1	1	1757	8	1	14	1527	14	1527
17.581	1	1	1759	2	1	14	1527	14	1527
17.582	1	1	1759	3	1	14	1527	14	1527
17.596	1	1	1760	7	1	14	1527	14	1527
17.597	1	1	1760	8	1	14	1527	14	1527
17.611	1	1	1762	2	1	14	1527	14	1527
17.612	1	1	1762	3	1	14	1527	14	1527
17.626	1	1	1763	7	1	14	1527	14	1527
17.627	1	1	1763	8	1	14	1527	14	1527
17.628	1	1	1763	9	1	14	1527	14	1527
17.635	1	1	1764	6	1	0	0	14	1527
17.641	1	1	1765	2	1	14	1527	14	1527
17.642	1	1	1765	3	1	14	1527	14	1527
17.656	1	1	1766	7	1	14	1527	14	1527
17.657	1	1	1766	8	1	14	1527	14	1527
17.658	1	1	1766	9	1	14	1527	14	1527
17.665	1	1	1767	6	1	0	0	14	1527
17.671	1	1	1768	2	1	14	1527	14	1527
17.672	1	1	1768	3	1	14	1527	14	1527
17.673	1	1	1768	4	1	14	1527	14	1527
17.68	1	1	1769	1	1	0	0	14	1527
17.686	1	1	1769	7	1	14	1527	14	1527
17.687	1	1	1769	8	1	14	1527	14	1527
17.688	1	1	1769	9	1	14	1527	14	1527
17.701	1	1	1771	2	1	14	1527	14	1527
17.702	1	1	1771	3	1	14	1527	14	1527
17.703	1	1	1771	4	1	14	1527	14	1527
17.71	1	1	1772	1	1	0	0	14	1527
17.716	1	1	1772	7	1	14	1527	14	1527
17.717	1	1	1772	8	1	14	1527	14	1527
17.718	1	1	1772	9	1	14	1527	14	1527
17.731	1	1	1774	2	1	14	1527	14	1527
17.732	1	1	1774	3	1	14	1527	14	1527
17.733	1	1	1774	4	1	14	1527	14	1527
17.746	1	1	1775	7	1	14	1527	14	1527
17.747	1	1	1775	8	1	14	1527	14	1527
17.748	1	1	1775	9	1	14	1527	14	1527
17.761	1	1	1777	2	1	14	1527	14	1527
17.762	1	1	1777	3	1	14	1527	14	1527
17.763	1	1	1777	4	1	14	1527	14	1527
17.776	1	1	1778	7	1	14	1527	14	1527
17.777	1	1	1778	8	1	14	1527	14	1527
17.778	1	1	1778	9	1	14	1527	14	1527
17.791	1	1	1780	2	1	14	1527	14	1527
17.792	1	1	1780	3	1	14	1527	14	1527
17.793	1	1	1780	4	1	14	1527	14	1527
17.806	1	1	1781	7	1	14	1527	14	1527
17.807	1	1	1781	8	1	14	1527	14	1527
17.808	1	1	1781	9	1	14	1527	14	1527
17.809	1	1	1781	10	1	14	1527	14	1527
17.816	1	1	1782	7	1	0	0	14	1527
17.821	1	1	1783	2	1	14	1527	14	1527
17.822	1	1	1783	3	1	14	1527	14	1527
17.823	1	1	1783	4	1	14	1527	14	1527
17.824	1	1	1783	5	1	14	1527	14	1527
17.831	1	1	1784	2	1	0	0	14	1527
17.836	1	1	1784	7	1	14	1527	14	1527
17.837	1	1	1784	8	1	14	1527	14	1527
17.838	1	1	1784	9	1	14	1527	14	1527
17.839	1	1	1784	10	1	14	1527	14	1527
17.846	1	1	1785	7	1	0	0	14	1527
17.851	1	1	1786	2	1	14	1527	14	1527
17.852	1	1	1786	3	1	14	1527	14	1527
17.853	1	1	1786	4	1	14	1527	14	1527
17.854	1	1	1786	5	1	14	1527	14	1527
17.861	1	1	1787	2	1	0	0	14	1527
17.866	1	1	1787	7	1	14	1527	14	1527
17.867	1	1	1787	8	1	14	1527	14	1527
17.868	1	1	1787	9	1	14	1527	14	1527
17.869	1	1	1787	10	1	14	1527	14	1527
17.876	1	1	1788	7	1	0	0	14	1527
17.881	1	1	1789	2	1	14	1527	14	1527
17.882	1	1	1789	3	1	14	1527	14	1527
17.883	1	1	1789	4	1	14	1527	14	1527
17.884	1	1	1789	5	1	14	1527	14	1527
17.891	1	1	1790	2	1	0	0	14	1527
17.896	1	1	1790	7	1	14	1527	14	1527
17.897	1	1	1790	8	1	14	1527	14	1527
17.911	1	1	1792	2	1	14	1527	14	1527
17.912	1	1	1792	3	1	14	1527	14	1527
17.926	1	1	1793	7	1	14	1527	14	1527
17.927	1	1	1793	8	1	14	1527	14	1527
17.941	1	1	1795	2	1	14	1527	14	1527
17.942	1	1	1795	3	1	14	1527	14	1527
17.956	1	1	1796	7	1	14	1527	14	1527
17.957	1	1	1796	8	1	14	1527	14	1527
17.971	1	1	1798	2	1	14	1527	14	1527
17.972	1	1	1798	3	1	14	1527	14	1527
17.986	1	1	1799	7	1	14	1527	14	1527
17.987	1	1	1799	8	1	14	1527	14	1527
17.988	1	1	1799	9	1	14	1527	14	1527
17.995	1	1	1800	6	1	0	0	14	1527
18.001	1	1	1801	2	1	14	1527	14	1527
18.002	1	1	1801	3	1	14	1527	14	1527
18.016	1	1	1802	7	1	14	1527	14	1527
18.017	1	1	1802	8	1	14	1527	14	1527
18.018	1	1	1802	9	1	14	1527	14	1527
18.025	1	1	1803	6	1	0	0	14	1527
18.031	1	1	1804	2	1	14	1527	14	1527
18.032	1	1	1804	3	1	14	1527	14	1527
18.033	1	1	1804	4	1	14	1527	14	1527
18.04	1	1	1805	1	1	0	0	14	1527
18.046	1	1	1805	7	1	14	1527	14	1527
18.047	1	1	1805	8	1	14	1527	14	1527
18.048	1	1	1805	9	1	14	1527	14	1527
18.061	1	1	1807	2	1	14	1527	14	1527
18.062	1	1	1807	3	1	14	1527	14	1527
18.063	1	1	1807	4	1	14	1527	14	1527
18.07	1	1	1808	1	1	0	0	14	1527
18.076	1	1	1808	7	1	14	1527	14	1527
18.077	1	1	1808	8	1	14	1527	14	1527
18.078	1	1	1808	9	1	14	1527	14	1527
18.091	1	1	1810	2	1	14	1527	14	1527
18.092	1	1	1810	3	1	14	1527	14	1527
18.093	1	1	1810	4	1	14	1527	14	1527
18.106	1	1	1811	7	1	14	1527	14	1527
18.107	1	1	1811	8	1	14	1527	14	1527
18.108	1	1	1811	9	1	14	1527	14	1527
18.121	1	1	1813	2	1	14	1527	14	1527
18.122	1	1	1813	3	1	14	1527	14	1527
18.123	1	1	1813	4	1	14	1527	14	1527
18.136	1	1	1814	7	1	14	1527	14	1527
18.137	1	1	1814	8	1	14	1527	14	1527
18.138	1	1	1814	9	1	14	1527	14	1527
18.151	1	1	1816	2	1	14	1527	14	1527
18.152	1	1	1816	3	1	14	1527	14	1527
18.153	1	1	1816	4	1	14	1527	14	1527
18.166	1	1	1817	7	1	14	1527	14	1527
18.167	1	1	1817	8	1	14	1527	14	1527
18.168	1	1	1817	9	1	14	1527	14	1527
18.169	1	1	1817	10	1	14	1527	14	1527
18.176	1	1	1818	7	1	0	0	14	1527
18.181	1	1	1819	2	1	14	1527	14	1527
18.182	1	1	1819	3	1	14	1527	14	1527
18.183	1	1	1819	4	1	14	1527	14	1527
18.184	1	1	1819	5	1	14	1527	14	1527
18.191	1	1	1820	2	1	0	0	14	1527
18.196	1	1	1820	7	1	14	1527	14	1527
18.197	1	1	1820	8	1	14	1527	14	1527
18.198	1	1	1820	9	1	14	1527	14	1527
18.199	1	1	1820	10	1	14	1527	14	1527
18.206	1	1	1821	7	1	0	0	14	1527
18.211	1	1	1822	2	1	14	1527	14	1527
18.212	1	1	1822	3	1	14	1527	14	1527
18.213	1	1	1822	4	1	14	1527	14	1527
18.214	1	1	1822	5	1	14	1527	14	1527
18.221	1	1	1823	2	1	0	0	14	1527
18.226	1	1	1823	7	1	14	1527	14	1527
18.227	1	1	1823	8	1	14	1527	14	1527
18.228	1	1	1823	9	1	14	1527	14	1527
18.229	1	1	1823	10	1	14	1527	14	1527
18.236	1	1	1824	7	1	0	0	14	1527
18.241	1	1	1825	2	1	14	1527	14	1527
18.242	1	1	1825	3	1	14	1527	14	1527
18.243	1	1	1825	4	1	14	1527	14	1527
18.244	1	1	1825	5	1	14	1527	14	1527
18.251	1	1	1826	2	1	0	0	14	1527
18.256	1	1	1826	7	1	14	1527	14	1527
18.257	1	1	1826	8	1	14	1527	14	1527
18.271	1	1	1828	2	1	14	1527	14	1527
18.272	1	1	1828	3	1	14	1527	14	1527
18.286	1	1	1829	7	1	14	1527	14	1527
18.287	1	1	1829	8	1	14	1527	14	1527
18.301	1	1	1831	2	1	14	1527	14	1527
18.302	1	1	1831	3	1	14	1527	14	1527
18.316	1	1	1832	7	1	14	1527	14	1527
18.317	1	1	1832	8	1	14	1527	14	1527
18.331	1	1	1834	2	1	14	1527	14	1527
18.332	1	1	1834	3	1	14	1527	14	1527
18.346	1	1	1835	7	1	14	1527	14	1527
18.347	1	1	1835	8	1	14	1527	14	1527
18.348	1	1	1835	9	1	14	1527	14	1527
18.355	1	1	1836	6	1	0	0	14	1527
18.361	1	1	1837	2	1	14	1527	14	1527
18.362	1	1	1837	3	1	14	1527	14	1527
18.376	1	1	1838	7	1	14	1527	14	1527
18.377	1	1	1838	8	1	14	1527	14	1527
18.378	1	1	1838	9	1	14	1527	14	1527
18.385	1	1	1839	6	1	0	0	14	1527
18.391	1	1	1840	2	1	14	1527	14	1527
18.392	1	1	1840	3	1	14	1527	14	1527
18.393	1	1	1840	4	1	14	1527	14	1527
18.4	1	1	1841	1	1	0	0	14	1527
18.406	1	1	1841	7	1	14	1527	14	1527
18.407	1	1	1841	8	1	14	1527	14	1527
18.408	1	1	1841	9	1	14	1527	14	1527
18.421	1	1	1843	2	1	14	1527	14	1527
18.422	1	1	1843	3	1	14	1527	14	1527
18.423	1	1	1843	4	1	14	1527	14	1527
18.43	1	1	1844	1	1	0	0	14	1527
18.436	1	1	1844	7	1	14	1527	14	1527
18.437	1	1	1844	8	1	14	1527	14	1527
18.438	1	1	1844	9	1	14	1527	14	1527
18.451	1	1	1846	2	1	14	1527	14	1527
18.452	1	1	1846	3	1	14	1527	14	1527
18.453	1	1	1846	4	1	14	1527	14	1527
18.466	1	1	1847	7	1	14	1527	14	1527
18.467	1	1	1847	8	1	14	1527	14	1527
18.468	1	1	1847	9	1	14	1527	14	1527
18.481	1	1	1849	2	1	14	1527	14	1527
18.482	1	1	1849	3	1	14	1527	14	1527
18.483	1	1	1849	4	1	14	1527	14	1527
18.496	1	1	1850	7	1	14	1527	14	1527
18.497	1	1	1850	8	1	14	1527	14	1527
18.498	1	1	1850	9	1	14	1527	14	1527
18.511	1	1	1852	2	1	14	1527	14	1527
18.512	1	1	1852	3	1	14	1527	14	1527
18.513	1	1	1852	4	1	14	1527	14	1527
18.526	1	1	1853	7	1	14	1527	14	1527
18.527	1	1	1853	8	1	14	1527	14	1527
18.528	1	1	1853	9	1	14	1527	14	1527
18.529	1	1	1853	10	1	14	1527	14	1527
18.536	1	1	1854	7	1	0	0	14	1527
18.541	1	1	1855	2	1	14	1527	14	1527
18.542	1	1	1855	3	1	14	1527	14	1527
18.543	1	1	1855	4	1	14	1527	14	1527
18.544	1	1	1855	5	1	14	1527	14	1527
18.551	1	1	1856	2	1	0	0	14	1527
18.556	1	1	1856	7	1	14	1527	14	1527
18.557	1	1	1856	8	1	14	1527	14	1527
18.558	1	1	1856	9	1	14	1527	14	1527
18.559	1	1	1856	10	1	14	1527	14	1527
18.566	1	1	1857	7	1	0	0	14	1527
18.571	1	1	1858	2	1	14	1527	14	1527
18.572	1	1	1858	3	1	14	1527	14	1527
18.573	1	1	1858	4	1	14	1527	14	1527
18.574	1	1	1858	5	1	14	1527	14	1527
18.581	1	1	1859	2	1	0	0	14	1527
18.586	1	1	1859	7	1	14	1527	14	1527
18.587	1	1	1859	8	1	14	1527	14	1527
18.588	1	1	1859	9	1	14	1527	14	1527
18.589	1	1	1859	10	1	14	1527	14	1527
18.596	1	1	1860	7	1	0	0	14	1527
18.601	1	1	1861	2	1	14	1527	14	1527
18.602	1	1	1861	3	1	14	1527	14	1527
18.603	1	1	1861	4	1	14	1527	14	1527
18.604	1	1	1861	5	1	14	1527	14	1527
18.611	1	1	1862	2	1	0	0	14	1527
18.616	1	1	1862	7	1	14	1527	14	1527
18.617	1	1	1862	8	1	14	1527	14	1527
18.631	1	1	1864	2	1	14	1527	14	1527
18.632	1	1	1864	3	1	14	1527	14	1527
18.646	1	1	1865	7	1	14	1527	14	1527
18.647	1	1	1865	8	1	14	1527	14	1527
18.661	1	1	1867	2	1	14	1527	14	1527
18.662	1	1	1867	3	1	14	1527	14	1527
18.676	1	1	1868	7	1	14	1527	14	1527
18.677	1	1	1868	8	1	14	1527	14	1527
18.691	1	1	1870	2	1	14	1527	14	1527
18.692	1	1	1870	3	1	14	1527	14	1527
18.706	1	1	1871	7	1	14	1527	14	1527
18.707	1	1	1871	8	1	14	1527	14	1527
18.708	1	1	1871	9	1	14	1527	14	1527
18.715	1	1	1872	6	1	0	0	14	1527
18.721	1	1	1873	2	1	14	1527	14	1527
18.722	1	1	1873	3	1	14	1527	14	1527
18.736	1	1	1874	7	1	14	1527	14	1527
18.737	1	1	1874	8	1	14	1527	14	1527
18.738	1	1	1874	9	1	14	1527	14	1527
18.745	1	1	1875	6	1	0	0	14	1527
18.751	1	1	1876	2	1	14	1527	14	1527
18.752	1	1	1876	3	1	14	1527	14	1527
18.753	1	1	1876	4	1	14	1527	14	1527
18.76	1	1	1877	1	1	0	0	14	1527
18.766	1	1	1877	7	1	14	1527	14	1527
18.767	1	1	1877	8	1	14	1527	14	1527
18.768	1	1	1877	9	1	14	1527	14	1527
18.781	1	1	1879	2	1	14	1527	14	1527
18.782	1	1	1879	3	1	14	1527	14	1527
18.783	1	1	1879	4	1	14	1527	14	1527
18.79	1	1	1880	1	1	0	0	14	1527
18.796	1	1	1880	7	1	14	1527	14	1527
18.797	1	1	1880	8	1	14	1527	14	1527
18.798	1	1	1880	9	1	14	1527	14	1527
18.811	1	1	1882	2	1	14	1527	14	1527
18.812	1	1	1882	3	1	14	1527	14	1527
18.813	1	1	1882	4	1	14	1527	14	1527
18.826	1	1	1883	7	1	14	1527	14	1527
18.827	1	1	1883	8	1	14	1527	14	1527
18.828	1	1	1883	9	1	14	1527	14	1527
18.841	1	1	1885	2	1	14	1527	14	1527
18.842	1	1	1885	3	1	14	1527	14	1527
18.843	1	1	1885	4	1	14	1527	14	1527
18.856	1	1	1886	7	1	14	1527	14	1527
18.857	1	1	1886	8	1	14	1527	14	1527
18.858	1	1	1886	9	1	14	1527	14	1527
18.871	1	1	1888	2	1	14	1527	14	1527
18.872	1	1	1888	3	1	14	1527	14	1527
18.873	1	1	1888	4	1	14	1527	14	1527
18.886	1	1	1889	7	1	14	1527	14	1527
18.887	1	1	1889	8	1	14	1527	14	1527
18.888	1	1	1889	9	1	14	1527	14	1527
18.889	1	1	1889	10	1	14	1527	14	1527
18.896	1	1	1890	7	1	0	0	14	1527
18.901	1	1	1891	2	1	14	1527	14	1527
18.902	1	1	1891	3	1	14	1527	14	1527
18.903	1	1	1891	4	1	14	1527	14	1527
18.904	1	1	1891	5	1	14	1527	14	1527
18.911	1	1	1892	2	1	0	0	14	1527
18.916	1	1	1892	7	1	14	1527	14	1527
18.917	1	1	1892	8	1	14	1527	14	1527
18.918	1	1	1892	9	1	14	1527	14	1527
18.919	1	1	1892	10	1	14	1527	14	1527
18.926	1	1	1893	7	1	0	0	14	1527
18.931	1	1	1894	2	1	14	1527	14	1527
18.932	1	1	1894	3	1	14	1527	14	1527
18.933	1	1	1894	4	1	14	1527	14	1527
18.934	1	1	1894	5	1	14	1527	14	1527
18.941	1	1	1895	2	1	0	0	14	1527
18.946	1	1	1895	7	1	14	1527	14	1527
18.947	1	1	1895	8	1	14	1527	14	1527
18.948	1	1	1895	9	1	14	1527	14	1527
18.949	1	1	1895	10	1	14	1527	14	1527
18.956	1	1	1896	7	1	0	0	14	1527
18.961	1	1	1897	2	1	14	1527	14	1527
18.962	1	1	1897	3	1	14	1527	14	1527
18.963	1	1	1897	4	1	14	1527	14	1527
18.964	1	1	1897	5	1	14	1527	14	1527
18.971	1	1	1898	2	1	0	0	14	1527
18.976	1	1	1898	7	1	14	1527	14	1527
18.977	1	1	1898	8	1	14	1527	14	1527
18.991	1	1	1900	2	1	14	1527	14	1527
18.992	1	1	1900	3	1	14	1527	14	1527
19.006	1	1	1901	7	1	14	1527	14	1527
19.007	1	1	1901	8	1	14	1527	14	1527
19.021	1	1	1903	2	1	14	1527	14	1527
19.022	1	1	1903	3	1	14	1527	14	1527
19.036	1	1	1904	7	1	14	1527	14	1527
19.037	1	1	1904	8	1	14	1527	14	1527
19.051	1	1	1906	2	1	14	1527	14	1527
19.052	1	1	1906	3	1	14	1527	14	1527
19.066	1	1	1907	7	1	14	1527	14	1527
19.067	1	1	1907	8	1	14	1527	14	1527
19.068	1	1	1907	9	1	14	1527	14	1527
19.075	1	1	1908	6	1	0	0	14	1527
19.081	1	1	1909	2	1	14	1527	14	1527
19.082	1	1	1909	3	1	14	1527	14	1527
19.096	1	1	1910	7	1	14	1527	14	1527
19.097	1	1	1910	8	1	14	1527	14	1527
19.098	1	1	1910	9	1	14	1527	14	1527
19.105	1	1	1911	6	1	0	0	14	1527
19.111	1	1	1912	2	1	14	1527	14	1527
19.112	1	1	1912	3	1	14	1527	14	1527
19.113	1	1	1912	4	1	14	1527	14	1527
19.12	1	1	1913	1	1	0	0	14	1527
19.126	1	1	1913	7	1	14	1527	14	1527
19.127	1	1	1913	8	1	14	1527	14	1527
19.128	1	1	1913	9	1	14	1527	14	1527
19.141	1	1	1915	2	1	14	1527	14	1527
19.142	1	1	1915	3	1	14	1527	14	1527
19.143	1	1	1915	4	1	14	1527	14	1527
19.15	1	1	1916	1	1	0	0	14	1527
19.156	1	1	1916	7	1	14	1527	14	1527
19.157	1	1	1916	8	1	14	1527	14	1527
19.158	1	1	1916	9	1	14	1527	14	1527
19.171	1	1	1918	2	1	14	1527	14	1527
19.172	1	1	1918	3	1	14	1527	14	1527
19.173	1	1	1918	4	1	14	1527	14	1527
19.186	1	1	1919	7	1	14	1527	14	1527
19.187	1	1	1919	8	1	14	1527	14	1527
19.188	1	1	1919	9	1	14	1527	14	1527
19.201	1	1	1921	2	1	14	1527	14	1527
19.202	1	1	1921	3	1	14	1527	14	1527
